timestamp,message
1740753283954,"3tNativeFileSystemStore.list(Jets3tNativeFileSystemStore.java:429) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.s3n.Jets3tNativeFileSystemStore.isFolderUsingFolderObject(Jets3tNativeFileSystemStore.java:255) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.s3n.Jets3tNativeFileSystemStore.isFolder(Jets3tNativeFileSystemStore.java:218) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.s3n.S3NativeFileSystem.getFileStatus(S3NativeFileSystem.java:554) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at org.apache.hadoop.fs.FileUtil.checkDest(FileUtil.java:611) ~[hadoop-client-api-3.4.0-amzn-1.jar:?]
	at org.apache.hadoop.fs.FileUtil.copy(FileUtil.java:468) ~[hadoop-client-api-3.4.0-amzn-1.jar:?]
	at org.apache.hadoop.fs.FileUtil.copy(FileUtil.java:432) ~[hadoop-client-api-3.4.0-amzn-1.jar:?]
	at org.apache.hadoop.fs.FileSystem.copyFromLocalFile(FileSystem.java:2647) ~[hadoop-client-api-3.4.0-amzn-1.jar:?]
	at org.apache.hadoop.fs.FileSystem.copyFromLocalFile"
1740753283954,"(FileSystem.java:2613) ~[hadoop-client-api-3.4.0-amzn-1.jar:?]
	at org.apache.hadoop.fs.FileSystem.copyFromLocalFile(FileSystem.java:2575) ~[hadoop-client-api-3.4.0-amzn-1.jar:?]
	at com.amazon.ws.emr.hadoop.fs.EmrFileSystem.copyFromLocalFile(EmrFileSystem.java:518) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazonaws.services.glue.LogPusher.upload(LogPusher.scala:72) [wLYyfB-aws-glue-di-package-5.0.351.jar:?]
	at com.amazonaws.services.glue.LogPusher.run(LogPusher.scala:93) [wLYyfB-aws-glue-di-package-5.0.351.jar:?]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:539) [?:?]
	at java.util.concurrent.FutureTask.runAndReset(FutureTask.java:305) [?:?]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:305) [?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635) [?:?]
	at java.lang.Thread.run(Thread.java:840"
1740753283954,") [?:?]
Caused by: com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.services.s3.model.AmazonS3Exception: The specified bucket does not exist (Service: Amazon S3; Status Code: 404; Error Code: NoSuchBucket; Request ID: NE2H7APDDD0ND70V; S3 Extended Request ID: ylyDlnN9l8ta32ZbgE0bhOhsmz6dbPI0YoDYe2JF0663zrm5WTv32Qu4cMsnCrxlzaCEYEOi3UQ=; Proxy: null)
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.http.AmazonHttpClient$RequestExecutor.handleErrorResponse(AmazonHttpClient.java:1879) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.http.AmazonHttpClient$RequestExecutor.handleServiceErrorResponse(AmazonHttpClient.java:1418) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.http.AmazonHttpClient$RequestExecutor.executeOneRequest(AmazonHttpClient.java:1387) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.http.AmazonHttpClient$RequestExecutor.executeHelper(AmazonHttpClient.java:1157) ~[em"
1740753283954,"rfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.http.AmazonHttpClient$RequestExecutor.doExecute(AmazonHttpClient.java:814) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.http.AmazonHttpClient$RequestExecutor.executeWithTimer(AmazonHttpClient.java:781) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.http.AmazonHttpClient$RequestExecutor.execute(AmazonHttpClient.java:755) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.http.AmazonHttpClient$RequestExecutor.access$500(AmazonHttpClient.java:715) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.http.AmazonHttpClient$RequestExecutionBuilderImpl.execute(AmazonHttpClient.java:697) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.http.AmazonHttpClient.execute(AmazonHttpClient.java:561) ~[emrfs-hadoop-assembly-2.66.0.jar"
1740753283954,":?]
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.http.AmazonHttpClient.execute(AmazonHttpClient.java:541) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.services.s3.AmazonS3Client.invoke(AmazonS3Client.java:5558) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.services.s3.AmazonS3Client.invoke(AmazonS3Client.java:5505) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.shaded.com.amazonaws.services.s3.AmazonS3Client.listObjectsV2(AmazonS3Client.java:1002) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.s3.lite.call.ListObjectsV2Call.perform(ListObjectsV2Call.java:26) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.s3.lite.call.ListObjectsV2Call.perform(ListObjectsV2Call.java:12) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.s3.lite.executor.GlobalS3Executor$CallPerformer.call(GlobalS3Executor.java:114) ~[emrfs-hadoop-assembly-2.66"
1740753283954,".0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.s3.lite.executor.GlobalS3Executor.execute(GlobalS3Executor.java:141) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.s3.lite.AmazonS3LiteClient.invoke(AmazonS3LiteClient.java:196) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.s3.lite.AmazonS3LiteClient.invoke(AmazonS3LiteClient.java:191) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.s3.lite.AmazonS3LiteClient.listObjectsV2(AmazonS3LiteClient.java:75) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	at com.amazon.ws.emr.hadoop.fs.s3n.Jets3tNativeFileSystemStore.list(Jets3tNativeFileSystemStore.java:420) ~[emrfs-hadoop-assembly-2.66.0.jar:?]
	... 18 more
"
1740753284459,"INFO	2025-02-28T14:34:44,459	34276	org.apache.spark.scheduler.TaskSetManager	[task-result-getter-0]	60	Finished task 0.0 in stage 0.0 (TID 0) in 2758 ms on 172.35.135.69 (executor 1) (1/1)
"
1740753284461,"INFO	2025-02-28T14:34:44,461	34278	org.apache.spark.scheduler.TaskSchedulerImpl	[task-result-getter-0]	60	Removed TaskSet 0.0, whose tasks have all completed, from pool 
"
1740753284466,"INFO	2025-02-28T14:34:44,465	34282	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	ResultStage 0 (csv at NativeMethodAccessorImpl.java:0) finished in 14.540 s
"
1740753284469,"INFO	2025-02-28T14:34:44,469	34286	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	Job 0 is finished. Cancelling potential speculative or zombie tasks for this job
"
1740753284469,"INFO	2025-02-28T14:34:44,469	34286	org.apache.spark.scheduler.TaskSchedulerImpl	[dag-scheduler-event-loop]	60	Killing all running tasks in stage 0: Stage finished
"
1740753284472,"INFO	2025-02-28T14:34:44,471	34288	org.apache.spark.scheduler.DAGScheduler	[Thread-7]	60	Job 0 finished: csv at NativeMethodAccessorImpl.java:0, took 14.590416 s
"
1740753284496,"INFO	2025-02-28T14:34:44,495	34312	org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator	[Thread-7]	60	Code generated in 13.268412 ms
"
1740753284509,"INFO	2025-02-28T14:34:44,509	34326	org.apache.spark.sql.execution.SQLExecution	[Thread-7]	60	Generating and posting SparkListenerSQLExecutionObfuscatedInfo...
"
1740753284512,"INFO	2025-02-28T14:34:44,512	34329	org.apache.spark.sql.execution.SQLExecution	[Thread-7]	60	Posted SparkListenerSQLExecutionObfuscatedInfo in 3 ms
"
1740753284577,"INFO	2025-02-28T14:34:44,576	34393	org.apache.spark.sql.execution.datasources.FileSourceStrategy	[Thread-7]	60	Pushed Filters: 
"
1740753284577,"INFO	2025-02-28T14:34:44,577	34394	org.apache.spark.sql.execution.datasources.FileSourceStrategy	[Thread-7]	60	Post-Scan Filters: 
"
1740753284587,"INFO	2025-02-28T14:34:44,586	34403	org.apache.spark.storage.memory.MemoryStore	[Thread-7]	60	Block broadcast_4 stored as values in memory (estimated size 304.7 KiB, free 11.8 GiB)
"
1740753284600,"INFO	2025-02-28T14:34:44,599	34416	org.apache.spark.storage.memory.MemoryStore	[Thread-7]	60	Block broadcast_4_piece0 stored as bytes in memory (estimated size 57.5 KiB, actual size: 57.5 KiB, free 11.8 GiB)
"
1740753284601,"INFO	2025-02-28T14:34:44,600	34417	org.apache.spark.storage.BlockManagerInfo	[dispatcher-BlockManagerMaster]	60	Added broadcast_4_piece0 in memory on 172.39.19.99:42393 (size: 57.5 KiB, free: 11.8 GiB)
"
1740753284602,"INFO	2025-02-28T14:34:44,601	34418	org.apache.spark.SparkContext	[Thread-7]	60	Created broadcast 4 from csv at NativeMethodAccessorImpl.java:0
"
1740753284603,"INFO	2025-02-28T14:34:44,603	34420	org.apache.spark.sql.execution.FileSourceScanExec	[Thread-7]	60	Planning scan with bin packing, max size: 4194304 bytes, open cost is considered as scanning 4194304 bytes, number of split files: 1, prefetch: false
"
1740753284603,"INFO	2025-02-28T14:34:44,603	34420	org.apache.spark.sql.execution.FileSourceScanExec	[Thread-7]	60	relation: None, fileSplitsInPartitionHistogram: Vector((1 fileSplits,1))
"
1740753284714,"INFO	2025-02-28T14:34:44,714	34531	org.apache.spark.sql.execution.datasources.FileSourceStrategy	[Thread-7]	60	Pushed Filters: 
"
1740753284715,"INFO	2025-02-28T14:34:44,714	34531	org.apache.spark.sql.execution.datasources.FileSourceStrategy	[Thread-7]	60	Post-Scan Filters: 
"
1740753284730,"INFO	2025-02-28T14:34:44,730	34547	org.apache.spark.metrics.source.ThroughputMetricsSource	[spark-listener-group-shared]	30	Metric: s3://gifs-infrastructure-ai-hackathon/mock-data/kaggle-dataset/NVDA2.csv.filesRead is already registered by a different accumulator. Retrying with suffix #1.
"
1740753284730,"INFO	2025-02-28T14:34:44,730	34547	org.apache.spark.metrics.source.ThroughputMetricsSource	[spark-listener-group-shared]	30	Metric: s3://gifs-infrastructure-ai-hackathon/mock-data/kaggle-dataset/NVDA2.csv.bytesRead is already registered by a different accumulator. Retrying with suffix #1.
"
1740753284744,"INFO	2025-02-28T14:34:44,730	34547	org.apache.spark.metrics.source.ThroughputMetricsSource	[spark-listener-group-shared]	30	Metric: s3://gifs-infrastructure-ai-hackathon/mock-data/kaggle-dataset/NVDA2.csv.recordsRead is already registered by a different accumulator. Retrying with suffix #1.
"
1740753284768,"INFO	2025-02-28T14:34:44,768	34585	org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator	[Thread-7]	60	Code generated in 15.417272 ms
"
1740753284773,"INFO	2025-02-28T14:34:44,772	34589	org.apache.spark.storage.memory.MemoryStore	[Thread-7]	60	Block broadcast_5 stored as values in memory (estimated size 304.6 KiB, free 11.8 GiB)
"
1740753284785,"INFO	2025-02-28T14:34:44,785	34602	org.apache.spark.storage.memory.MemoryStore	[Thread-7]	60	Block broadcast_5_piece0 stored as bytes in memory (estimated size 57.3 KiB, actual size: 57.3 KiB, free 11.8 GiB)
"
1740753284786,"INFO	2025-02-28T14:34:44,786	34603	org.apache.spark.storage.BlockManagerInfo	[dispatcher-BlockManagerMaster]	60	Added broadcast_5_piece0 in memory on 172.39.19.99:42393 (size: 57.3 KiB, free: 11.8 GiB)
"
1740753284787,"INFO	2025-02-28T14:34:44,787	34604	org.apache.spark.SparkContext	[Thread-7]	60	Created broadcast 5 from showString at NativeMethodAccessorImpl.java:0
"
1740753284794,"INFO	2025-02-28T14:34:44,793	34610	org.apache.spark.sql.execution.FileSourceScanExec	[Thread-7]	60	Planning scan with bin packing, max size: 4194304 bytes, open cost is considered as scanning 4194304 bytes, number of split files: 1, prefetch: false
"
1740753284794,"INFO	2025-02-28T14:34:44,794	34611	org.apache.spark.sql.execution.FileSourceScanExec	[Thread-7]	60	relation: None, fileSplitsInPartitionHistogram: Vector((1 fileSplits,1))
"
1740753284805,"INFO	2025-02-28T14:34:44,805	34622	org.apache.spark.SparkContext	[Thread-7]	60	Starting job: showString at NativeMethodAccessorImpl.java:0
"
1740753284806,"INFO	2025-02-28T14:34:44,806	34623	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	Got job 1 (showString at NativeMethodAccessorImpl.java:0) with 1 output partitions
"
1740753284806,"INFO	2025-02-28T14:34:44,806	34623	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	Final stage: ResultStage 1 (showString at NativeMethodAccessorImpl.java:0)
"
1740753284806,"INFO	2025-02-28T14:34:44,806	34623	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	Parents of final stage: List()
"
1740753284807,"INFO	2025-02-28T14:34:44,807	34624	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	Missing parents: List()
"
1740753284807,"INFO	2025-02-28T14:34:44,807	34624	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	Submitting ResultStage 1 (MapPartitionsRDD[13] at showString at NativeMethodAccessorImpl.java:0), which has no missing parents
"
1740753284813,"INFO	2025-02-28T14:34:44,813	34630	org.apache.spark.storage.memory.MemoryStore	[dag-scheduler-event-loop]	60	Block broadcast_6 stored as values in memory (estimated size 20.8 KiB, free 11.8 GiB)
"
1740753284821,"INFO	2025-02-28T14:34:44,821	34638	org.apache.spark.storage.memory.MemoryStore	[dag-scheduler-event-loop]	60	Block broadcast_6_piece0 stored as bytes in memory (estimated size 9.5 KiB, actual size: 9.5 KiB, free 11.8 GiB)
"
1740753284826,"INFO	2025-02-28T14:34:44,826	34643	org.apache.spark.storage.BlockManagerInfo	[dispatcher-BlockManagerMaster]	60	Added broadcast_6_piece0 in memory on 172.39.19.99:42393 (size: 9.5 KiB, free: 11.8 GiB)
"
1740753284827,"INFO	2025-02-28T14:34:44,827	34644	org.apache.spark.SparkContext	[dag-scheduler-event-loop]	60	Created broadcast 6 from broadcast at DAGScheduler.scala:1664
"
1740753284827,"INFO	2025-02-28T14:34:44,827	34644	org.apache.spark.storage.BlockManagerInfo	[dispatcher-BlockManagerMaster]	60	Removed broadcast_3_piece0 on 172.39.19.99:42393 in memory (size: 8.3 KiB, free: 11.8 GiB)
"
1740753284828,"INFO	2025-02-28T14:34:44,828	34645	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	Submitting 1 missing tasks from ResultStage 1 (MapPartitionsRDD[13] at showString at NativeMethodAccessorImpl.java:0) (first 15 tasks are for partitions Vector(0))
"
1740753284841,"INFO	2025-02-28T14:34:44,828	34645	org.apache.spark.scheduler.TaskSchedulerImpl	[dag-scheduler-event-loop]	60	Adding task set 1.0 with 1 tasks resource profile 0
"
1740753284842,"INFO	2025-02-28T14:34:44,830	34647	org.apache.spark.scheduler.TaskSetManager	[dispatcher-CoarseGrainedScheduler]	60	Starting task 0.0 in stage 1.0 (TID 1) (172.35.135.69, executor 1, partition 0, ANY, 10421 bytes) 
"
1740753284842,"INFO	2025-02-28T14:34:44,838	34655	org.apache.spark.storage.BlockManagerInfo	[dispatcher-BlockManagerMaster]	60	Removed broadcast_3_piece0 on 172.35.135.69:39689 in memory (size: 8.3 KiB, free: 11.8 GiB)
"
1740753284846,"INFO	2025-02-28T14:34:44,846	34663	org.apache.spark.storage.BlockManagerInfo	[dispatcher-BlockManagerMaster]	60	Added broadcast_6_piece0 in memory on 172.35.135.69:39689 (size: 9.5 KiB, free: 11.8 GiB)
"
1740753284924,"INFO	2025-02-28T14:34:44,923	34740	org.apache.spark.storage.BlockManagerInfo	[dispatcher-BlockManagerMaster]	60	Added broadcast_5_piece0 in memory on 172.35.135.69:39689 (size: 57.3 KiB, free: 11.8 GiB)
"
1740753284941,"INFO	2025-02-28T14:34:44,941	34758	org.apache.spark.storage.BlockManagerInfo	[dispatcher-BlockManagerMaster]	60	Removed broadcast_2_piece0 on 172.39.19.99:42393 in memory (size: 57.5 KiB, free: 11.8 GiB)
"
1740753284943,"INFO	2025-02-28T14:34:44,943	34760	org.apache.spark.storage.BlockManagerInfo	[dispatcher-BlockManagerMaster]	60	Removed broadcast_2_piece0 on 172.35.135.69:39689 in memory (size: 57.5 KiB, free: 11.8 GiB)
"
1740753284948,"INFO	2025-02-28T14:34:44,947	34764	org.apache.spark.storage.BlockManagerInfo	[dispatcher-BlockManagerMaster]	60	Removed broadcast_4_piece0 on 172.39.19.99:42393 in memory (size: 57.5 KiB, free: 11.8 GiB)
"
1740753285124,"INFO	2025-02-28T14:34:45,123	34940	org.apache.spark.scheduler.TaskSetManager	[task-result-getter-1]	60	Finished task 0.0 in stage 1.0 (TID 1) in 293 ms on 172.35.135.69 (executor 1) (1/1)
"
1740753285124,"INFO	2025-02-28T14:34:45,124	34941	org.apache.spark.scheduler.TaskSchedulerImpl	[task-result-getter-1]	60	Removed TaskSet 1.0, whose tasks have all completed, from pool 
"
1740753285125,"INFO	2025-02-28T14:34:45,125	34942	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	ResultStage 1 (showString at NativeMethodAccessorImpl.java:0) finished in 0.315 s
"
1740753285125,"INFO	2025-02-28T14:34:45,125	34942	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	Job 1 is finished. Cancelling potential speculative or zombie tasks for this job
"
1740753285125,"INFO	2025-02-28T14:34:45,125	34942	org.apache.spark.scheduler.TaskSchedulerImpl	[dag-scheduler-event-loop]	60	Killing all running tasks in stage 1: Stage finished
"
1740753285126,"INFO	2025-02-28T14:34:45,126	34943	org.apache.spark.scheduler.DAGScheduler	[Thread-7]	60	Job 1 finished: showString at NativeMethodAccessorImpl.java:0, took 0.320583 s
"
1740753285149,"INFO	2025-02-28T14:34:45,148	34965	org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator	[Thread-7]	60	Code generated in 14.220142 ms
"
1740753285151,"INFO	2025-02-28T14:34:45,151	34968	org.apache.spark.sql.execution.SQLExecution	[Thread-7]	60	Generating and posting SparkListenerSQLExecutionObfuscatedInfo...
"
1740753285152,"INFO	2025-02-28T14:34:45,151	34968	org.apache.spark.sql.execution.SQLExecution	[Thread-7]	60	Posted SparkListenerSQLExecutionObfuscatedInfo in 0 ms
"
1740753285224,"INFO	2025-02-28T14:34:45,224	35041	org.apache.spark.sql.execution.datasources.InMemoryFileIndex	[Thread-7]	60	It took 1 ms to list leaf files for 1 paths.
"
1740753285234,"INFO	2025-02-28T14:34:45,233	35050	org.apache.spark.sql.execution.datasources.InMemoryFileIndex	[Thread-7]	60	It took 1 ms to list leaf files for 1 paths.
"
1740753285290,"INFO	2025-02-28T14:34:45,290	35107	org.apache.spark.sql.execution.datasources.FileSourceStrategy	[Thread-7]	60	Pushed Filters: 
"
1740753285305,"INFO	2025-02-28T14:34:45,290	35107	org.apache.spark.sql.execution.datasources.FileSourceStrategy	[Thread-7]	60	Post-Scan Filters: (length(trim(value#69, None)) > 0)
"
1740753285306,"INFO	2025-02-28T14:34:45,300	35117	org.apache.spark.storage.memory.MemoryStore	[Thread-7]	60	Block broadcast_7 stored as values in memory (estimated size 304.7 KiB, free 11.8 GiB)
"
1740753285315,"INFO	2025-02-28T14:34:45,315	35132	org.apache.spark.storage.memory.MemoryStore	[Thread-7]	60	Block broadcast_7_piece0 stored as bytes in memory (estimated size 57.5 KiB, actual size: 57.5 KiB, free 11.8 GiB)
"
1740753285316,"INFO	2025-02-28T14:34:45,316	35133	org.apache.spark.storage.BlockManagerInfo	[dispatcher-BlockManagerMaster]	60	Added broadcast_7_piece0 in memory on 172.39.19.99:42393 (size: 57.5 KiB, free: 11.8 GiB)
"
1740753285317,"INFO	2025-02-28T14:34:45,317	35134	org.apache.spark.SparkContext	[Thread-7]	60	Created broadcast 7 from csv at NativeMethodAccessorImpl.java:0
"
1740753285320,"INFO	2025-02-28T14:34:45,320	35137	org.apache.spark.sql.execution.FileSourceScanExec	[Thread-7]	60	Planning scan with bin packing, max size: 4194304 bytes, open cost is considered as scanning 4194304 bytes, number of split files: 1, prefetch: false
"
1740753285320,"INFO	2025-02-28T14:34:45,320	35137	org.apache.spark.sql.execution.FileSourceScanExec	[Thread-7]	60	relation: None, fileSplitsInPartitionHistogram: Vector((1 fileSplits,1))
"
1740753285337,"INFO	2025-02-28T14:34:45,336	35153	org.apache.spark.SparkContext	[Thread-7]	60	Starting job: csv at NativeMethodAccessorImpl.java:0
"
1740753285338,"INFO	2025-02-28T14:34:45,338	35155	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	Got job 2 (csv at NativeMethodAccessorImpl.java:0) with 1 output partitions
"
1740753285339,"INFO	2025-02-28T14:34:45,338	35155	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	Final stage: ResultStage 2 (csv at NativeMethodAccessorImpl.java:0)
"
1740753285339,"INFO	2025-02-28T14:34:45,338	35155	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	Parents of final stage: List()
"
1740753285339,"INFO	2025-02-28T14:34:45,339	35156	org.apache.spark.scheduler.DAGScheduler	[dag-scheduler-event-loop]	60	Missing parents: List()
"
